id,cluster_label,keyword_id,movie_id
4320f47b-af2f-433f-88a7-544c731b43c7,"supernatural horror, gothic horror, haunted house",77073e7d-1518-45ad-ae08-fcc67aaeae20,1062722
438cbe6e-6e1d-4cae-b89a-8063b4fdaf06,"secret government agency, government agency, espionage",c87a12d5-6e3f-4772-b5d3-0b0dcb333d2d,575265
43ba9712-30ab-45cb-83fa-778e02419514,"based on tv series, based on comic, based on novel or book",7043f9b3-1956-4fbd-8b89-e60c452a0880,1062722
43d384af-14c1-470d-a5c1-73a469ed65c2,"father daughter relationship, father son relationship, loss of father",029fcc9a-80f9-4480-97b7-0013fb99f284,1054867
44216ec2-54d9-4f50-a820-cd4ce46e69f9,"female villain, villain, villain arrested",a506b8f3-3527-4a50-99d6-2ed63e6582b9,1197137
44337ece-7010-4cd6-b548-c80ed89c4ec4,"secret government agency, government agency, espionage",87336cba-888d-450c-8948-cb881ae6ec5d,967941
44473553-25fa-4430-b45c-093206e68b33,"father daughter relationship, father son relationship, loss of father",69e5628c-a1ed-4aef-9941-a223c18817af,1246049
445db258-7fbf-4da3-acd6-035bcd69a41e,"father daughter relationship, father son relationship, loss of father",6f459249-f059-47c1-bccd-2d07fc73e031,967941
447f3ac9-bcfc-4846-a7f3-3eaec9059da7,"musical comedy, black comedy, dark comedy",9a8116c7-7c34-4425-be80-0f6dc9b55c3d,803796
44be1764-5f7c-4548-b85f-2cade73348e7,"pennsylvania, usa, new york city, prague, czech republic",0f9e7efd-afdc-4eb7-976a-935c52307c91,803796
44bfe1cc-ce49-4d92-8427-65e0399b82f9,"romantic fantasy, erotic fantasy, high school romance",6c2802e8-6626-410f-a3e2-f7b2be9061f3,81467
45001599-c8f3-4523-8d7c-7b201efcd838,"female villain, villain, villain arrested",cc99f31d-d40e-41ed-a9b4-008df300ed31,1197137
455cdf8b-bf7a-413e-a1cb-32571e396fc8,"pennsylvania, usa, new york city, prague, czech republic",9fb32803-d4b0-4e28-8620-50a8818baa87,7451
46006ddb-7f00-4ddd-8ac6-fd1188bd543e,"supernatural horror, gothic horror, haunted house",912ff79a-519b-4e6c-b5c4-c32e1154cde9,1228246
4607dc0b-b46d-45b9-ae2c-dd7c55ea47fe,"cartoon animal, cartoon bear, cartoon rabbit",99ac03c3-048b-4525-8750-0614d4e7a273,1084242
46223344-060c-496f-a960-29e0d162c086,"secret government agency, government agency, espionage",b08190a1-ca7d-4527-bd5a-336990b4be68,7451
462877f9-ab3d-4710-978a-b17078840c40,"excited, cheerful, joyful",7b352103-1905-40ee-baa0-4d573313459d,1084242
46436d68-f575-4787-a5e3-f9cd6f4ecd64,"female villain, villain, villain arrested",6fa8f873-2a71-409f-a133-951fb48a207f,1061474
466bc9ec-ce21-4bb1-967a-695bafe1981b,"pennsylvania, usa, new york city, prague, czech republic",f9c7f1ff-4413-4692-babd-f26a2bae8217,803796
467991a6-dbae-4475-909d-b16fe157df7a,"female villain, villain, villain arrested",eca6c8a1-37ef-46c0-8b2c-e87b3a57c255,1197137
46c81fed-97d9-4d64-8a48-a03a722e9adc,"pennsylvania, usa, new york city, prague, czech republic",1d2dad18-1b53-4c26-8175-ebed52f8c55d,1038392
471201e6-e5f5-4c31-ad3d-5f4a3f51eceb,"pennsylvania, usa, new york city, prague, czech republic",7e3fb7d5-8c1e-4c3c-b05c-7e624b562551,803796
473042e3-f5cf-4db5-8f2e-7b11a91ae7fd,"cartoon animal, cartoon bear, cartoon rabbit",535a96ae-5e57-4fad-9450-2288757fbb52,1084242
475468b2-aa45-44af-8194-92dfe462b7d6,"excited, cheerful, joyful",09ab147e-791f-4d7b-8f81-a164f53a0a4d,1061474
4780c898-d106-49b9-aee0-7a0b31e35785,"female villain, villain, villain arrested",16472258-98cd-4e92-981e-b5402a4c299b,803796
478bff29-d4d2-44d2-ae73-0782d8fb68a0,"pennsylvania, usa, new york city, prague, czech republic",74783c27-fb48-4aa5-ba6c-c3842d89d42d,1327862
481080ce-c2b1-4f09-afe4-214885094332,"based on tv series, based on comic, based on novel or book",24f3b46e-c9eb-4009-af7a-b534e62c91f8,402431
482f5502-9e67-4812-97ad-b8b05552db93,"musical comedy, black comedy, dark comedy",fe495c61-9d03-4a67-b213-998da282cec4,701387
48412bcf-c9b9-42ce-80dc-a9735a9d1b80,"female villain, villain, villain arrested",959cf214-9685-4277-80ef-f92697febc3f,1197137
4898e54c-a0a2-40f6-8b4f-4dd64495fd2d,"excited, cheerful, joyful",a92401be-428e-4745-a611-266177ab2d6d,269149
48c4c0b9-7446-4215-a71a-918f4f0fb9a3,"romantic fantasy, erotic fantasy, high school romance",28b61c05-7d54-4084-bdf4-9736a8ddfce3,1327862
49753709-e0a0-4bce-a7cd-876ccc062b13,"father daughter relationship, father son relationship, loss of father",6962173f-3e56-45d7-ae30-466d129404a7,402431
49813680-86d8-4543-86f1-669e5b8f06a8,"romantic fantasy, erotic fantasy, high school romance",b72eb2ee-f2f4-4a72-8cb5-49fed150a035,1327862
4984b3a0-560b-4947-b652-28b05facfc37,"pennsylvania, usa, new york city, prague, czech republic",fc4b2c84-f232-4876-9312-c04097527a36,1128650
49d6c983-21f0-45bf-8e35-cd72a630acf8,"pennsylvania, usa, new york city, prague, czech republic",2de53d51-4cdd-49af-84f8-4a33efd684ca,803796
4a1029fb-7f98-4812-aecd-e363828313c0,"secret government agency, government agency, espionage",63d8049b-8b4c-43d3-b1e4-6e0f6cde40c2,575265
4a208d69-0d39-41fc-9433-bc74fea2dfad,"father daughter relationship, father son relationship, loss of father",87336cba-888d-450c-8948-cb881ae6ec5d,967941
4a2edcd8-9792-4c13-8026-47861037dc8c,"father daughter relationship, father son relationship, loss of father",db8343d6-bab6-4c65-9a5b-fa77131fc85d,1327862
4a48d065-f18f-4603-be12-2f5089972ea6,"musical comedy, black comedy, dark comedy",c10828f7-1527-4b7c-bc7c-f58ff133d9ba,1084242
4a7ed7ff-0563-4434-9ecb-5a0c6fe84819,"musical comedy, black comedy, dark comedy",9a94c589-995e-43ff-af4d-3e947ea22c7c,967941
4aa774f5-5227-405c-8cb1-6a5326c6fc18,"pennsylvania, usa, new york city, prague, czech republic",26ebf02b-a019-492f-80d8-d4962c8470c1,1180831
4ad3d674-4ea8-4343-973b-53031fb5c6c2,"based on tv series, based on comic, based on novel or book",63d8049b-8b4c-43d3-b1e4-6e0f6cde40c2,575265
4ad92336-48e3-490a-a793-961da66b83b7,"based on tv series, based on comic, based on novel or book",700ec067-f09b-476f-b6f5-1f32413534a9,1196573
4ae133ac-ebdc-4398-a099-407ffeb16c76,"based on tv series, based on comic, based on novel or book",1c16dc87-20c7-429a-ad82-492d3776925d,1196573
4aee7307-8ff0-4793-961d-5f779591f18d,"romantic fantasy, erotic fantasy, high school romance",95197adc-b940-4693-bc39-fd580a386105,402431
4afa3c3f-9bd1-4c27-82d8-fbb9439d3d10,"based on tv series, based on comic, based on novel or book",1ab1c442-41fe-49d7-8f09-7c5e0620ff4c,1311031
4b349ef2-6f50-4cc9-8c8d-8ec4e5296195,"musical comedy, black comedy, dark comedy",16c741ff-73aa-4c00-8ca1-b9eefd44654d,803796
4be7bce9-831e-4bc5-9ba8-6fb58b569c03,"excited, cheerful, joyful",3747e50f-5702-463a-bac0-480595f3bfee,269149
4c23d458-9be7-4afc-82ed-6191fe25666a,"supernatural horror, gothic horror, haunted house",c921224a-8cae-4375-ad0d-2411016ec15f,1218925
4c8cc974-26d5-4a0a-b474-adc0bbb8ee6d,"pennsylvania, usa, new york city, prague, czech republic",fd70ae67-56b1-4fc7-8413-c435fc88a2f4,1246049
4cdf4096-ce37-44e0-8d06-bd2a13d15645,"pennsylvania, usa, new york city, prague, czech republic",256013e1-8f2a-49b0-b596-2d3282da0812,269149
4ce0beda-f33a-4d73-ab05-c90d3889a8fa,"murder, brutal murder, killer",458ee6eb-cb2a-4f8e-b4a6-7dd977061bfb,1433719
4d52f1fa-5428-46ba-ae0a-23b028379e4d,"based on tv series, based on comic, based on novel or book",85b154a0-023a-4169-a114-3b42361de1c5,1228246
4d5ba2a0-72e8-4060-97e3-381328bf4656,"musical comedy, black comedy, dark comedy",d58d722f-1c73-472a-98ca-89a198fc0e4a,967941
4da4ccdb-5909-4891-b67c-957549978563,"secret government agency, government agency, espionage",16f7b489-21ac-481b-b37e-9dfacd43c9d9,967941
4dd31433-0b50-4533-bc37-89d3ae7e6d35,"father daughter relationship, father son relationship, loss of father",989be5b9-5992-43d0-b3d8-a663e3a184c5,402431
4dee688b-b8d6-44af-9fe3-c5d543fecf61,"musical comedy, black comedy, dark comedy",6742e7f5-e721-49ab-8690-e414cfdb436d,701387
4e06a8a7-9622-4c2e-ba4c-0edbf348b84f,"father daughter relationship, father son relationship, loss of father",dac4b7ce-651d-425b-a787-81c5fd80c1d6,1196573
4e3caf67-aaa4-4d49-9670-9a56d25efd39,"female villain, villain, villain arrested",bd62bb64-2bf5-4d71-9fa9-00fac5f0bd97,1061474
4e3d1b8f-2c94-453c-971c-e6ffc9838d2c,"murder, brutal murder, killer",96489e3b-c95d-40eb-b3d5-29358d336f12,1433719
4e587bc1-5883-480a-969b-3e65c1fa1236,"based on tv series, based on comic, based on novel or book",28b61c05-7d54-4084-bdf4-9736a8ddfce3,1327862
4ea804e1-8a56-4c2d-bc69-15e8a90a1046,"murder, brutal murder, killer",f3543c1a-49a5-43c9-86d1-34204826314c,1128650
4ec22bfc-f7e5-4076-becc-e4548ba4c38d,"based on tv series, based on comic, based on novel or book",91ffd555-952e-4a9f-ab2f-cd6ea2427a29,967941
4eca14c5-cdc7-447d-be98-df75cb79ac23,"female villain, villain, villain arrested",7e174976-8ebb-45f8-ad7a-219df5e9eaa5,1197137
4f50711e-17e9-4f12-b7af-9a4e060dc721,"excited, cheerful, joyful",c10828f7-1527-4b7c-bc7c-f58ff133d9ba,1084242
4f8ae117-6e6c-4296-9ab5-b8df735cc4e0,"based on tv series, based on comic, based on novel or book",4b14e7fc-565e-4989-ad28-f3961cdb3def,1061474
4f9343e4-5c2c-40b7-8517-0ad8b4d552d8,"father daughter relationship, father son relationship, loss of father",b7e9b321-9c23-4d0b-b21c-fd4de3e5a0ea,402431
505f58a6-4a13-4fbb-a562-7c6a3fcc80b2,"cartoon animal, cartoon bear, cartoon rabbit",e55cf4b0-bcfa-4e08-b72a-4e127d2a89a0,269149
50bd9a31-a1d1-4b3d-b0b2-8d10a81d1cb1,"secret government agency, government agency, espionage",ddc17fb7-69ba-4564-a8e1-e6aa2b5606f2,701387
50ffb937-4672-4a2a-8ad3-51b9bc3be6f3,"murder, brutal murder, killer",2e79219d-3ac2-422d-bb72-70d92ee4e4ef,1197137
5105fe95-c863-4b4f-b444-a7be183f5365,"cartoon animal, cartoon bear, cartoon rabbit",6959842e-5263-4a4c-94e4-7cbb73acf3d0,269149
511a18d1-73c4-4554-be93-b2b4f6294f99,"excited, cheerful, joyful",2939b9b4-15d0-486b-9640-716b91ac8c46,1327862
5128ed00-bdcb-4f5d-9b51-4a0e8dbd986d,"based on tv series, based on comic, based on novel or book",c456d8e1-88da-410f-a8fb-56c14e03599d,402431
514b75a6-ca4f-4754-9fa0-db3ce91da9f0,"father daughter relationship, father son relationship, loss of father",bd042b77-d892-4d88-a627-82cabc8fb556,402431
51db0a36-1542-475b-be92-021b3b9ad635,"pennsylvania, usa, new york city, prague, czech republic",3b4b14cb-a338-493f-b17d-ff61136e8636,1197137
51f26bf3-1d37-4d28-97bf-f81bde3015c4,"excited, cheerful, joyful",be259fd2-2993-4e82-ae50-2523b5777b13,1197137
52065924-e79d-4bb2-8cc8-4d87f122e7d9,"female villain, villain, villain arrested",f46d8477-84e4-4083-8a50-5fde27107efb,269149
52070ab5-3668-4d76-b9c2-8012d13ac324,"female villain, villain, villain arrested",a14682c2-c36e-45ea-ae9a-6127e5b754f2,269149
5255c0c8-d5a3-427e-9433-354bc79d8ca3,"father daughter relationship, father son relationship, loss of father",ef306810-fb4c-405b-b77c-89febc16b860,1197137
52860f57-09e8-4dc8-bef4-a2e29c6f0f50,"excited, cheerful, joyful",33d3c7a2-4450-4d3c-882c-5c8eda4bbe64,1062722
52ccafea-6384-4b0e-8591-affbed2735f0,"musical comedy, black comedy, dark comedy",2efe8732-f33f-43e5-9818-a961aac91329,967941
52d1ec17-50b5-4ebb-a93c-3b2e204fc97a,"supernatural horror, gothic horror, haunted house",69e5628c-a1ed-4aef-9941-a223c18817af,1246049
52f4786a-8033-4ffa-99ae-e54fc2fbf269,"father daughter relationship, father son relationship, loss of father",2e79219d-3ac2-422d-bb72-70d92ee4e4ef,1197137
531de62f-3b38-4197-a750-1c84f0b889fb,"female villain, villain, villain arrested",dca3765b-5709-4cdf-a002-9a193240a735,269149
533e7358-0742-4a20-8bf9-72f07f0894a6,"murder, brutal murder, killer",4de04e2d-ea03-4ba4-a30a-029e47f07380,1228246
53456ef1-897c-4ee8-98ec-60a82a549359,"father daughter relationship, father son relationship, loss of father",0c4cedfc-9747-4260-82e5-39ac9d5fb5e0,1197137
535cf414-b91f-4116-9203-023e27c1616a,"pennsylvania, usa, new york city, prague, czech republic",1298ddec-772d-4b4f-bf53-4812a0ada76d,7451
538c1181-2ce9-4d25-b157-37c2c49a55ae,"romantic fantasy, erotic fantasy, high school romance",38c0b805-439b-4128-94ff-92a862e44a68,402431
54269820-103b-4bb4-8857-b7f4421371c0,"based on tv series, based on comic, based on novel or book",8ed28e3e-af28-477a-973d-fd97243233ce,402431
543d11db-0c27-4c37-9457-08a79ce4c58f,"excited, cheerful, joyful",f1f08921-6e2b-471e-9382-b782615a797a,269149
54a30b93-d7d1-40e7-addc-35678cd01a44,"female villain, villain, villain arrested",d236993d-89dc-4c16-8ff3-8a7081adc027,803796
54b22e90-3139-4aa7-9cb4-fa3557c3cfdb,"female villain, villain, villain arrested",6124d413-f642-450b-8663-2105c5eef104,803796
54bb40c6-d8e6-43e9-b882-e27ec1199253,"based on tv series, based on comic, based on novel or book",e4fe22f6-d575-4198-93a5-8392ad72ff20,1228246
54bf2938-c343-4f35-a054-b7923c85ad2a,"pennsylvania, usa, new york city, prague, czech republic",3747e50f-5702-463a-bac0-480595f3bfee,269149
54e4ccb0-4e39-41e7-88e1-fc929062daa5,"romantic fantasy, erotic fantasy, high school romance",e42b1e3d-e9ba-4cd2-a9db-4420a53cc635,81467
5555b6dd-9add-4437-b619-8df34ebdbc2d,"musical comedy, black comedy, dark comedy",15b318d6-e422-4952-a650-bbd3c50b83ce,967941
55b31a90-84cc-4651-a1f8-06a5edd0c270,"excited, cheerful, joyful",e751b5d7-fac8-4037-a755-971de7a956f9,1197137
55d7f1ab-95b1-4b73-aa4b-0215e3cffea8,"based on tv series, based on comic, based on novel or book",511fb9fd-3a17-4a30-a603-b5f666f8215e,1054867
560a20fe-6e2d-485e-ade7-e7196fae1cca,"supernatural horror, gothic horror, haunted house",246eb9da-e250-48ed-8639-b14b40b18f5a,1062722
565e1601-78fd-4c30-a850-655f38075a2a,"supernatural horror, gothic horror, haunted house",1d2dad18-1b53-4c26-8175-ebed52f8c55d,1038392
567200c7-9266-4f3c-a0d9-8a837f2fa00b,"excited, cheerful, joyful",943be5cb-a19a-4075-8d4f-ec5ca958afc7,1062722
56817347-b109-4555-85f8-80cc9712cd34,"musical comedy, black comedy, dark comedy",d236993d-89dc-4c16-8ff3-8a7081adc027,803796
568d4c66-cff7-4bb2-9622-e99caa584d61,"based on tv series, based on comic, based on novel or book",5661cd32-230e-455f-9d5f-565ac9662132,1228246
56917a08-7940-43a9-a3bb-a026060144b8,"based on tv series, based on comic, based on novel or book",71b0657f-7bb7-496f-a02d-378493349dd2,1327862
56be347b-566d-4864-9fae-f4fdcb9e4e16,"romantic fantasy, erotic fantasy, high school romance",df97d936-c86b-4107-89b4-63bf11078241,402431
56c3a244-c39d-4f34-84e7-91a4f859e8a2,"pennsylvania, usa, new york city, prague, czech republic",fd938ab5-a317-4e10-a262-15dbaf51b96a,1433719
56e08cec-f8ae-407b-9dc2-c612729470ae,"pennsylvania, usa, new york city, prague, czech republic",2ff32c99-b169-40d8-b6c0-1527b904e98b,803796
56f47dd7-8050-4dc6-83d3-a9b2a92a1bc4,"excited, cheerful, joyful",9be9aa0d-0384-498f-a2af-38a0bb9b5527,1061474
57523160-f34d-4c37-abce-e56b6e2fbbd2,"pennsylvania, usa, new york city, prague, czech republic",f77e207a-88e2-4eb9-8bbb-ec30ccc7c451,1084222
5788f4da-7a3a-4cc8-a66a-7dca8bf76f16,"romantic fantasy, erotic fantasy, high school romance",eaf9b7c8-f749-45de-b09d-1c5b26547dea,402431
57e45cc2-a7ef-4969-83ef-910c5818bbb3,"secret government agency, government agency, espionage",cecac7bf-0558-4a98-a0f8-3498ebe8caa1,7451
57ffc785-6bf2-43fc-a6ec-9e408229a455,"secret government agency, government agency, espionage",38d7df9f-a013-43c6-9327-d3e1f47bd299,575265
5803de59-16ba-412c-9f88-e446b9e9a95c,"musical comedy, black comedy, dark comedy",8ed28e3e-af28-477a-973d-fd97243233ce,402431
5827b872-a8dc-4b1b-87ff-94350cdefa56,"supernatural horror, gothic horror, haunted house",e633cf46-f449-438f-b57d-f911ebbf1e10,1218925
583d18d5-2eb9-4a67-9270-6876f692b316,"based on tv series, based on comic, based on novel or book",eab0e457-133e-4bd5-b95d-d695d56eb346,967941
5882987b-81db-4271-a550-37cd3b617801,"murder, brutal murder, killer",9cd3bb55-4d73-4801-bfe7-36187a1e882d,1433719
5889b758-4b76-48b3-ad39-80529ab3ec42,"based on tv series, based on comic, based on novel or book",129858c6-6d16-4711-b00d-24ccf9523eaf,967941
592031b5-865d-4899-912d-774caa776eaa,"pennsylvania, usa, new york city, prague, czech republic",493fd6d6-abb5-483d-8faa-d35731b66af0,1128650
59330bf9-d6e5-4c57-9809-634db290af5e,"pennsylvania, usa, new york city, prague, czech republic",de29def6-8623-43ab-9b3b-5bccd4a8cacd,269149
593b73a2-3737-45b6-9f7a-9d53468c1317,"secret government agency, government agency, espionage",190b594c-fc25-4f5d-b1b0-1dd79822f703,967941
595d1e40-4ed9-4a0d-8166-d3c800ed823b,"supernatural horror, gothic horror, haunted house",736978e1-53f1-469e-88aa-a56ce4ab59aa,1038392
59a30891-c755-45fd-b4b0-bffdf48e6584,"based on tv series, based on comic, based on novel or book",2e0a6c00-c038-407e-ba12-44d147f7e59b,402431
59f8f159-6646-47eb-aa93-3c063bf87404,"father daughter relationship, father son relationship, loss of father",58e00366-397b-4858-a9d1-5fd5ef0d95a9,1197137
5a031ccd-dbbb-4a89-973d-0099755e22b3,"excited, cheerful, joyful",f9c08456-0435-4385-9284-bfcb36425108,1197137
5a1f6853-742a-4fa1-9348-6d3fbb3b2651,"female villain, villain, villain arrested",14c20182-0726-4c73-bd7d-524578d2ddba,1197137
5a54d81e-3b7c-4875-b150-5642bbeeb890,"cartoon animal, cartoon bear, cartoon rabbit",e51bd763-3f70-4d0f-9cde-a9e92d8574a3,1180831
5a619b07-e1dd-405c-aca6-e607541208c3,"murder, brutal murder, killer",14c20182-0726-4c73-bd7d-524578d2ddba,1197137
5a66898f-d099-4018-bc04-a9a35f7bf41c,"based on tv series, based on comic, based on novel or book",d75f28df-2344-4749-a41b-b31b405f7b5a,402431
5a79f0f8-8f9d-4e2a-ba1d-2187f1dd2f61,"musical comedy, black comedy, dark comedy",6f459249-f059-47c1-bccd-2d07fc73e031,967941
5ad7c57a-abc6-4360-a36d-6bd105f2813b,"excited, cheerful, joyful",bdc5f62e-f214-4033-a098-ab19ac73d4aa,1197137
5ae594d2-6362-4b0e-8a42-3e2d5756b010,"supernatural horror, gothic horror, haunted house",d1fc40c1-a74b-4b8c-ba9c-742a88a25964,1197137
5b02911d-93a4-4d2a-80d6-77088a4704fc,"father daughter relationship, father son relationship, loss of father",512fe82d-b4ae-4481-853e-cf775c3d2637,1327862
5b49f738-4f69-46a7-b713-45c5167c9f67,"based on tv series, based on comic, based on novel or book",8f14260a-474f-4436-b512-450f3a25b27f,1429520
5b637891-8ef7-4d2a-b81c-4db97751dc90,"excited, cheerful, joyful",74783c27-fb48-4aa5-ba6c-c3842d89d42d,1327862
5b93e258-6ed3-4869-a2ed-f9c0ca590fb0,"murder, brutal murder, killer",6a09d2a2-0e20-439e-8f6d-d570da1ec272,1197137
5bc76ab6-0a22-48ea-abad-89cd69ff6275,"musical comedy, black comedy, dark comedy",f9c7f1ff-4413-4692-babd-f26a2bae8217,803796
5bc8f550-6ac3-4dad-8fea-e2b6f741c621,"pennsylvania, usa, new york city, prague, czech republic",883a2bd6-faeb-4b9f-bd48-2348c9eb22b8,755898
5c2e408c-ba46-42af-975f-7f8bde71c87f,"secret government agency, government agency, espionage",195ecc3d-f40d-45ad-a114-a321987e5a4c,575265
5c98db79-b069-4454-a5fb-703c157cddec,"based on tv series, based on comic, based on novel or book",391e0adf-6dd4-494c-83f2-6f1e4a325a21,967941
5ca59b07-3119-4094-80ac-f62761d46e52,"female villain, villain, villain arrested",53bfc19c-5bab-4c97-8147-36a39614cf58,269149
5cc9a952-5227-490e-bdf6-d5fb53b4e51e,"secret government agency, government agency, espionage",fa735f91-a3c8-4c2b-b7d3-461e2bcba60f,575265
5cd123a0-fc04-463d-81f5-3d1f2893b55d,"pennsylvania, usa, new york city, prague, czech republic",9b9bd058-6bc0-469f-8e54-e6118a92d96d,1197137
5ce238b4-411a-42ae-be7b-e39118862504,"secret government agency, government agency, espionage",129858c6-6d16-4711-b00d-24ccf9523eaf,967941
5d0d283d-af77-435f-9d02-4963b3a39040,"musical comedy, black comedy, dark comedy",535a96ae-5e57-4fad-9450-2288757fbb52,1084242
5d15a445-8a28-4c9b-a6d8-1ee26bb0b5f5,"based on tv series, based on comic, based on novel or book",5d8ef099-0eb6-464b-870b-804a12de5ab1,575265
5dcbda4f-ad1c-4013-94ea-7807413e4087,"excited, cheerful, joyful",0f3e41a9-49cc-4c35-ab0e-d75c42531db1,269149
5dce03f1-edad-452f-91c0-3b0c280a395d,"musical comedy, black comedy, dark comedy",18521876-90df-4807-bd83-d514416b2419,402431
5dd3bff7-f106-4667-a236-da0872bd5d2e,"based on tv series, based on comic, based on novel or book",78d9db8d-0727-4e11-9ccf-d95d9c65a5d3,617126
5e4205c5-8aac-42a0-b256-84c3d76d0d41,"murder, brutal murder, killer",ca142fe6-fef5-4bc4-8f64-3d04d0b781b1,1197137
5e570015-0a17-4bcf-8dad-48993f4f9f71,"musical comedy, black comedy, dark comedy",109a2837-ac1d-46c2-aaed-95b1271c492e,701387
5e85fff4-d3f8-4c3e-8489-f3a20e6ae41a,"supernatural horror, gothic horror, haunted house",ffd200cb-d571-4386-bedc-112f4d47f6d8,1246049
5ed760e1-57a7-46cb-a347-bf7216c2ae56,"musical comedy, black comedy, dark comedy",467fa4db-ef9b-4de6-abd4-8c2dc7f51700,402431
5f105a43-cbac-47e7-ae93-6c5a5a40e4bf,"father daughter relationship, father son relationship, loss of father",c2c7bcb8-088b-4555-a23e-da77e059567d,1246049
5f1309e9-e40f-4582-ad5f-d7e7c50617d8,"romantic fantasy, erotic fantasy, high school romance",0ea836a9-b59b-4411-a768-94599a1ab101,1327862
5f1a7598-0b0d-49c1-aa83-8b7b866f6a1d,"secret government agency, government agency, espionage",109a2837-ac1d-46c2-aaed-95b1271c492e,701387
5f39ef82-2dbf-4d0e-95ba-f9d3db3278fd,"based on tv series, based on comic, based on novel or book",c8341f11-94f3-493f-8215-5f94820284e4,1196573
5f455802-928c-42dc-9ac3-6efae36f659f,"musical comedy, black comedy, dark comedy",d6d5f535-3e98-43ae-948b-eea92c7e8733,701387
5f5af919-6ebd-4a5d-80d2-c7bc8837a446,"pennsylvania, usa, new york city, prague, czech republic",ff0ad84f-72c4-41c1-add2-649294dfeff4,1197137
5f702f53-9a9f-4fee-a2fb-78e882597c2c,"musical comedy, black comedy, dark comedy",ddc17fb7-69ba-4564-a8e1-e6aa2b5606f2,701387
5fa32488-342c-439b-8f99-903a1d4a83bc,"musical comedy, black comedy, dark comedy",87336cba-888d-450c-8948-cb881ae6ec5d,967941
5fb798ce-20fc-4449-a032-402406b2693e,"female villain, villain, villain arrested",256013e1-8f2a-49b0-b596-2d3282da0812,269149
5fd783df-c86f-4c8a-9868-6422f12037ef,"cartoon animal, cartoon bear, cartoon rabbit",36836d76-b3fe-4acc-86a9-e338b3c5fe81,269149
602a26f2-8cbd-4e51-b625-d404c25b066f,"father daughter relationship, father son relationship, loss of father",18521876-90df-4807-bd83-d514416b2419,402431
602e183f-1086-4407-b769-c49130a28a97,"pennsylvania, usa, new york city, prague, czech republic",6959842e-5263-4a4c-94e4-7cbb73acf3d0,269149
60847f31-f97c-4387-8606-db0f93df498f,"musical comedy, black comedy, dark comedy",246ea210-ab6b-4c1f-81d8-c4e62cb620b7,402431
609b5f28-ecc4-4681-9b18-c1072076cad3,"musical comedy, black comedy, dark comedy",7c183241-9e1e-45c5-aebf-a2cc6caa1a29,1248226
60dba368-06cf-4f5a-94af-672f335b0444,"father daughter relationship, father son relationship, loss of father",d3991a97-71bc-4e72-aa63-efa7f75b632e,1197137
60e7c1fd-2957-4c40-83e3-2660068d72ed,"cartoon animal, cartoon bear, cartoon rabbit",ce38f5ff-1fa9-40cf-826e-efc9a9ba8504,1084242
612c8072-280a-4d60-8fa9-19db5842d777,"father daughter relationship, father son relationship, loss of father",7dfd5ca9-5215-4c85-99e1-adba0e05abe0,1196573
614990d8-9527-462b-b1ee-4d8d6e520681,"supernatural horror, gothic horror, haunted house",eb0ac492-4acc-492b-9b3a-7a80c8a84eb6,1218925
61560090-bfa1-45ff-85f7-00970fc0a1a7,"excited, cheerful, joyful",6a09d2a2-0e20-439e-8f6d-d570da1ec272,1197137
615d4597-9830-405d-99ac-442160bc06aa,"based on tv series, based on comic, based on novel or book",44481861-e3a3-426a-81fb-bb110e03da61,1327862
61666c6d-2ae7-45eb-8605-111ebbc18f26,"father daughter relationship, father son relationship, loss of father",4ba37688-a819-40a3-accd-0fd9b06ef636,967941
6183de31-4464-46ef-a095-4819c15974db,"female villain, villain, villain arrested",0c4cedfc-9747-4260-82e5-39ac9d5fb5e0,1197137
61916a0d-bb4d-4187-bfe2-d869709478ab,"musical comedy, black comedy, dark comedy",8acc9f33-5c36-4f4c-a6d3-99252171e736,1248226
62274dd3-eeb7-4ae3-8228-1872c7fc277d,"based on tv series, based on comic, based on novel or book",514abca8-b5b0-4487-acf4-45447d247ca9,1311031
625af6af-d3ae-473b-af26-3428dd42462a,"father daughter relationship, father son relationship, loss of father",3b4b14cb-a338-493f-b17d-ff61136e8636,1197137
62bbb127-20e6-48c5-b627-6854b80cf315,"based on tv series, based on comic, based on novel or book",16bdbdab-08cf-4f8f-9e0b-f44e4d355952,967941
62d36187-4a82-4354-beb4-e972e05ba335,"secret government agency, government agency, espionage",d5bd2f8e-f7d4-46ee-bb4b-7eced38915ee,7451
62e79126-263f-4439-a61f-269a5b880ad3,"supernatural horror, gothic horror, haunted house",5115f86f-ecb4-4235-a728-57cb858e2877,1228246
62feb533-c889-4241-98ed-1f482abe1786,"secret government agency, government agency, espionage",bee246e8-d6de-4d02-9aa3-2e140b714eab,575265
632c479c-82a8-4da5-abb6-e20eec139ea8,"secret government agency, government agency, espionage",c9c61caf-26a1-4bfc-a97f-88cf822c88f0,701387
6381c939-62d3-42f5-aec4-9f8c14a36478,"father daughter relationship, father son relationship, loss of father",d09bf52a-6100-43e5-8c93-efb9b20fab1e,1196573
63a594ef-0a97-494b-a2d1-9d208bde538c,"female villain, villain, villain arrested",ff0ad84f-72c4-41c1-add2-649294dfeff4,1197137
63b37232-f5c4-4981-a472-35f0094c7843,"supernatural horror, gothic horror, haunted house",676b0333-638e-4e48-94a2-538a03abfbe6,1218925
